Display name,SID,Domain,Type,Object ID,Cloud ID,Cloud Provider,Source,UPN,Tags,Created time,Criticality level,Account status,Last updated
"KerberoastUser89","s-1-5-21-306263214-2362191459-3415812841-6568","domain1.test.local","User",,,,"On-premises",KerberoastUser89@domain1.test.local,,"2024-11-19T17:23:26.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser890","s-1-5-21-306263214-2362191459-3415812841-7369","domain1.test.local","User",,,,"On-premises",KerberoastUser890@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser891","s-1-5-21-306263214-2362191459-3415812841-7370","domain1.test.local","User",,,,"On-premises",KerberoastUser891@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser892","s-1-5-21-306263214-2362191459-3415812841-7371","domain1.test.local","User",,,,"On-premises",KerberoastUser892@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser893","s-1-5-21-306263214-2362191459-3415812841-7372","domain1.test.local","User",,,,"On-premises",KerberoastUser893@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser894","s-1-5-21-306263214-2362191459-3415812841-7373","domain1.test.local","User",,,,"On-premises",KerberoastUser894@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser895","s-1-5-21-306263214-2362191459-3415812841-7374","domain1.test.local","User",,,,"On-premises",KerberoastUser895@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser896","s-1-5-21-306263214-2362191459-3415812841-7375","domain1.test.local","User",,,,"On-premises",KerberoastUser896@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser897","s-1-5-21-306263214-2362191459-3415812841-7376","domain1.test.local","User",,,,"On-premises",KerberoastUser897@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser898","s-1-5-21-306263214-2362191459-3415812841-7377","domain1.test.local","User",,,,"On-premises",KerberoastUser898@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser899","s-1-5-21-306263214-2362191459-3415812841-7378","domain1.test.local","User",,,,"On-premises",KerberoastUser899@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser9","s-1-5-21-306263214-2362191459-3415812841-6488","domain1.test.local","User",,,,"On-premises",KerberoastUser9@domain1.test.local,,"2024-11-19T17:23:23.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser90","s-1-5-21-306263214-2362191459-3415812841-6569","domain1.test.local","User",,,,"On-premises",KerberoastUser90@domain1.test.local,,"2024-11-19T17:23:26.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser900","s-1-5-21-306263214-2362191459-3415812841-7379","domain1.test.local","User",,,,"On-premises",KerberoastUser900@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser901","s-1-5-21-306263214-2362191459-3415812841-7380","domain1.test.local","User",,,,"On-premises",KerberoastUser901@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser902","s-1-5-21-306263214-2362191459-3415812841-7381","domain1.test.local","User",,,,"On-premises",KerberoastUser902@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser903","s-1-5-21-306263214-2362191459-3415812841-7382","domain1.test.local","User",,,,"On-premises",KerberoastUser903@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser904","s-1-5-21-306263214-2362191459-3415812841-7383","domain1.test.local","User",,,,"On-premises",KerberoastUser904@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser905","s-1-5-21-306263214-2362191459-3415812841-7384","domain1.test.local","User",,,,"On-premises",KerberoastUser905@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser906","s-1-5-21-306263214-2362191459-3415812841-7385","domain1.test.local","User",,,,"On-premises",KerberoastUser906@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser907","s-1-5-21-306263214-2362191459-3415812841-7386","domain1.test.local","User",,,,"On-premises",KerberoastUser907@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser908","s-1-5-21-306263214-2362191459-3415812841-7387","domain1.test.local","User",,,,"On-premises",KerberoastUser908@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser909","s-1-5-21-306263214-2362191459-3415812841-7388","domain1.test.local","User",,,,"On-premises",KerberoastUser909@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser91","s-1-5-21-306263214-2362191459-3415812841-6570","domain1.test.local","User",,,,"On-premises",KerberoastUser91@domain1.test.local,,"2024-11-19T17:23:26.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser910","s-1-5-21-306263214-2362191459-3415812841-7389","domain1.test.local","User",,,,"On-premises",KerberoastUser910@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser911","s-1-5-21-306263214-2362191459-3415812841-7390","domain1.test.local","User",,,,"On-premises",KerberoastUser911@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser912","s-1-5-21-306263214-2362191459-3415812841-7391","domain1.test.local","User",,,,"On-premises",KerberoastUser912@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser913","s-1-5-21-306263214-2362191459-3415812841-7392","domain1.test.local","User",,,,"On-premises",KerberoastUser913@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser914","s-1-5-21-306263214-2362191459-3415812841-7393","domain1.test.local","User",,,,"On-premises",KerberoastUser914@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser915","s-1-5-21-306263214-2362191459-3415812841-7394","domain1.test.local","User",,,,"On-premises",KerberoastUser915@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser916","s-1-5-21-306263214-2362191459-3415812841-7395","domain1.test.local","User",,,,"On-premises",KerberoastUser916@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser917","s-1-5-21-306263214-2362191459-3415812841-7396","domain1.test.local","User",,,,"On-premises",KerberoastUser917@domain1.test.local,,"2024-11-19T17:23:53.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser918","s-1-5-21-306263214-2362191459-3415812841-7397","domain1.test.local","User",,,,"On-premises",KerberoastUser918@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser919","s-1-5-21-306263214-2362191459-3415812841-7398","domain1.test.local","User",,,,"On-premises",KerberoastUser919@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser92","s-1-5-21-306263214-2362191459-3415812841-6571","domain1.test.local","User",,,,"On-premises",KerberoastUser92@domain1.test.local,,"2024-11-19T17:23:26.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser920","s-1-5-21-306263214-2362191459-3415812841-7399","domain1.test.local","User",,,,"On-premises",KerberoastUser920@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser921","s-1-5-21-306263214-2362191459-3415812841-7400","domain1.test.local","User",,,,"On-premises",KerberoastUser921@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser922","s-1-5-21-306263214-2362191459-3415812841-7401","domain1.test.local","User",,,,"On-premises",KerberoastUser922@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser923","s-1-5-21-306263214-2362191459-3415812841-7402","domain1.test.local","User",,,,"On-premises",KerberoastUser923@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser924","s-1-5-21-306263214-2362191459-3415812841-7403","domain1.test.local","User",,,,"On-premises",KerberoastUser924@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser925","s-1-5-21-306263214-2362191459-3415812841-7404","domain1.test.local","User",,,,"On-premises",KerberoastUser925@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser926","s-1-5-21-306263214-2362191459-3415812841-7405","domain1.test.local","User",,,,"On-premises",KerberoastUser926@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser927","s-1-5-21-306263214-2362191459-3415812841-7406","domain1.test.local","User",,,,"On-premises",KerberoastUser927@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser928","s-1-5-21-306263214-2362191459-3415812841-7407","domain1.test.local","User",,,,"On-premises",KerberoastUser928@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser929","s-1-5-21-306263214-2362191459-3415812841-7408","domain1.test.local","User",,,,"On-premises",KerberoastUser929@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser93","s-1-5-21-306263214-2362191459-3415812841-6572","domain1.test.local","User",,,,"On-premises",KerberoastUser93@domain1.test.local,,"2024-11-19T17:23:26.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser930","s-1-5-21-306263214-2362191459-3415812841-7409","domain1.test.local","User",,,,"On-premises",KerberoastUser930@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser931","s-1-5-21-306263214-2362191459-3415812841-7410","domain1.test.local","User",,,,"On-premises",KerberoastUser931@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser932","s-1-5-21-306263214-2362191459-3415812841-7411","domain1.test.local","User",,,,"On-premises",KerberoastUser932@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser933","s-1-5-21-306263214-2362191459-3415812841-7412","domain1.test.local","User",,,,"On-premises",KerberoastUser933@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser934","s-1-5-21-306263214-2362191459-3415812841-7413","domain1.test.local","User",,,,"On-premises",KerberoastUser934@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser935","s-1-5-21-306263214-2362191459-3415812841-7414","domain1.test.local","User",,,,"On-premises",KerberoastUser935@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser936","s-1-5-21-306263214-2362191459-3415812841-7415","domain1.test.local","User",,,,"On-premises",KerberoastUser936@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser937","s-1-5-21-306263214-2362191459-3415812841-7416","domain1.test.local","User",,,,"On-premises",KerberoastUser937@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser938","s-1-5-21-306263214-2362191459-3415812841-7417","domain1.test.local","User",,,,"On-premises",KerberoastUser938@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser939","s-1-5-21-306263214-2362191459-3415812841-7418","domain1.test.local","User",,,,"On-premises",KerberoastUser939@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser94","s-1-5-21-306263214-2362191459-3415812841-6573","domain1.test.local","User",,,,"On-premises",KerberoastUser94@domain1.test.local,,"2024-11-19T17:23:26.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser940","s-1-5-21-306263214-2362191459-3415812841-7419","domain1.test.local","User",,,,"On-premises",KerberoastUser940@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser941","s-1-5-21-306263214-2362191459-3415812841-7420","domain1.test.local","User",,,,"On-premises",KerberoastUser941@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser942","s-1-5-21-306263214-2362191459-3415812841-7421","domain1.test.local","User",,,,"On-premises",KerberoastUser942@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser943","s-1-5-21-306263214-2362191459-3415812841-7422","domain1.test.local","User",,,,"On-premises",KerberoastUser943@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser944","s-1-5-21-306263214-2362191459-3415812841-7423","domain1.test.local","User",,,,"On-premises",KerberoastUser944@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser945","s-1-5-21-306263214-2362191459-3415812841-7424","domain1.test.local","User",,,,"On-premises",KerberoastUser945@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser946","s-1-5-21-306263214-2362191459-3415812841-7425","domain1.test.local","User",,,,"On-premises",KerberoastUser946@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser947","s-1-5-21-306263214-2362191459-3415812841-7426","domain1.test.local","User",,,,"On-premises",KerberoastUser947@domain1.test.local,,"2024-11-19T17:23:54.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser948","s-1-5-21-306263214-2362191459-3415812841-7427","domain1.test.local","User",,,,"On-premises",KerberoastUser948@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser949","s-1-5-21-306263214-2362191459-3415812841-7428","domain1.test.local","User",,,,"On-premises",KerberoastUser949@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser95","s-1-5-21-306263214-2362191459-3415812841-6574","domain1.test.local","User",,,,"On-premises",KerberoastUser95@domain1.test.local,,"2024-11-19T17:23:26.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser950","s-1-5-21-306263214-2362191459-3415812841-7429","domain1.test.local","User",,,,"On-premises",KerberoastUser950@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser951","s-1-5-21-306263214-2362191459-3415812841-7430","domain1.test.local","User",,,,"On-premises",KerberoastUser951@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser952","s-1-5-21-306263214-2362191459-3415812841-7431","domain1.test.local","User",,,,"On-premises",KerberoastUser952@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser953","s-1-5-21-306263214-2362191459-3415812841-7432","domain1.test.local","User",,,,"On-premises",KerberoastUser953@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser954","s-1-5-21-306263214-2362191459-3415812841-7433","domain1.test.local","User",,,,"On-premises",KerberoastUser954@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser955","s-1-5-21-306263214-2362191459-3415812841-7434","domain1.test.local","User",,,,"On-premises",KerberoastUser955@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser956","s-1-5-21-306263214-2362191459-3415812841-7435","domain1.test.local","User",,,,"On-premises",KerberoastUser956@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser957","s-1-5-21-306263214-2362191459-3415812841-7436","domain1.test.local","User",,,,"On-premises",KerberoastUser957@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser958","s-1-5-21-306263214-2362191459-3415812841-7437","domain1.test.local","User",,,,"On-premises",KerberoastUser958@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser959","s-1-5-21-306263214-2362191459-3415812841-7438","domain1.test.local","User",,,,"On-premises",KerberoastUser959@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser96","s-1-5-21-306263214-2362191459-3415812841-6575","domain1.test.local","User",,,,"On-premises",KerberoastUser96@domain1.test.local,,"2024-11-19T17:23:26.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser960","s-1-5-21-306263214-2362191459-3415812841-7439","domain1.test.local","User",,,,"On-premises",KerberoastUser960@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser961","s-1-5-21-306263214-2362191459-3415812841-7440","domain1.test.local","User",,,,"On-premises",KerberoastUser961@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser962","s-1-5-21-306263214-2362191459-3415812841-7441","domain1.test.local","User",,,,"On-premises",KerberoastUser962@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser963","s-1-5-21-306263214-2362191459-3415812841-7442","domain1.test.local","User",,,,"On-premises",KerberoastUser963@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser964","s-1-5-21-306263214-2362191459-3415812841-7443","domain1.test.local","User",,,,"On-premises",KerberoastUser964@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser965","s-1-5-21-306263214-2362191459-3415812841-7444","domain1.test.local","User",,,,"On-premises",KerberoastUser965@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser966","s-1-5-21-306263214-2362191459-3415812841-7445","domain1.test.local","User",,,,"On-premises",KerberoastUser966@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser967","s-1-5-21-306263214-2362191459-3415812841-7446","domain1.test.local","User",,,,"On-premises",KerberoastUser967@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
"KerberoastUser968","s-1-5-21-306263214-2362191459-3415812841-7447","domain1.test.local","User",,,,"On-premises",KerberoastUser968@domain1.test.local,,"2024-11-19T17:23:55.000Z",,"Enabled","2024-11-24T16:58:39.000Z"
